  0.0000000E+00  0.206025362014771        6.000000    
   22.50000      0.201210379600525        6.000000    
   45.00000      0.193164408206940        6.000000    
   67.50000      0.188927814364433        6.000000    
   90.00000      0.190737798810005        6.000000    
   112.5000      0.195504367351532        6.000000    
   135.0000      0.200276196002960        6.000000    
   157.5000      0.204247698187828        6.000000    
   180.0000      0.207311183214188        6.000000    
   202.5000      0.209190785884857        6.000000    
   225.0000      0.211619630455971        6.000000    
   247.5000      0.215256452560425        6.000000    
   270.0000      0.217353299260139        6.000000    
   292.5000      0.217249870300293        6.000000    
   315.0000      0.214482098817825        6.000000    
   337.5000      0.209665238857269        6.000000    
  0.0000000E+00  0.206025362014771        6.000000    
 
  0.0000000E+00  0.203646779060364        6.283333    
   22.50000      0.199091374874115        6.283333    
   45.00000      0.191788777709007        6.283333    
   67.50000      0.186983063817024        6.283333    
   90.00000      0.187603667378426        6.283333    
   112.5000      0.191580116748810        6.283333    
   135.0000      0.195995584130287        6.283333    
   157.5000      0.199907541275024        6.283333    
   180.0000      0.203037291765213        6.283333    
   202.5000      0.205184608697891        6.283333    
   225.0000      0.207775235176086        6.283333    
   247.5000      0.211207762360573        6.283333    
   270.0000      0.213165849447250        6.283333    
   292.5000      0.213492453098297        6.283333    
   315.0000      0.211357757449150        6.283333    
   337.5000      0.207080066204071        6.283333    
  0.0000000E+00  0.203646779060364        6.283333    
 
  0.0000000E+00  0.201310321688652        6.566667    
   22.50000      0.197495028376579        6.566667    
   45.00000      0.191335737705231        6.566667    
   67.50000      0.186162844300270        6.566667    
   90.00000      0.184817597270012        6.566667    
   112.5000      0.186720564961433        6.566667    
   135.0000      0.189964219927788        6.566667    
   157.5000      0.193386420607567        6.566667    
   180.0000      0.196490719914436        6.566667    
   202.5000      0.198942080140114        6.566667    
   225.0000      0.201572760939598        6.566667    
   247.5000      0.204844564199448        6.566667    
   270.0000      0.207127451896667        6.566667    
   292.5000      0.208333715796471        6.566667    
   315.0000      0.207502424716949        6.566667    
   337.5000      0.204319328069687        6.566667    
  0.0000000E+00  0.201310321688652        6.566667    
 
  0.0000000E+00  0.199155777692795        6.850000    
   22.50000      0.196296870708466        6.850000    
   45.00000      0.191586226224899        6.850000    
   67.50000      0.186430394649506        6.850000    
   90.00000      0.183380708098412        6.850000    
   112.5000      0.182965978980064        6.850000    
   135.0000      0.184295669198036        6.850000    
   157.5000      0.186649963259697        6.850000    
   180.0000      0.189433753490448        6.850000    
   202.5000      0.192028865218163        6.850000    
   225.0000      0.194577321410179        6.850000    
   247.5000      0.197779893875122        6.850000    
   270.0000      0.200509935617447        6.850000    
   292.5000      0.202546715736389        6.850000    
   315.0000      0.203244403004646        6.850000    
   337.5000      0.201551213860512        6.850000    
