0.5e-7 0.1e28 13.6114932105
0.5e-7 0.25e28 10.8682297193
0.5e-7 0.5e28 19.7154707532
0.5e-7 0.75e28 29.7294147565
0.5e-7 1.0e28 40.4036636649

1.0e-7 0.1e28 10.9129964405
1.0e-7 0.25e28 11.091195436
1.0e-7 0.5e28 21.4598453534
1.0e-7 0.75e28 30.3563567626
1.0e-7 1.0e28 38.3668442625

2.0e-7 0.1e28 12.2049799214
2.0e-7 0.25e28 20.4110275037
2.0e-7 0.5e28 36.2325837704
2.0e-7 0.75e28 45.4293676107
2.0e-7 1.0e28 51.1043637434
2.0e-7 2.0e28 68.7789653407

3.0e-7 0.1e28 17.8286337402
3.0e-7 0.25e28 35.8841159803
3.0e-7 0.5e28 59.7860596503
3.0e-7 0.75e28 71.3602772319
3.0e-7 1.0e28 76.5782216651
3.0e-7 2.0e28 81.4238304265
3.0e-7 3.0e28 91.9519768438

4.5e-7 0.1e28 29.7710006961
4.5e-7 0.25e28 64.1971795899
4.5e-7 0.5e28 103.607412758
4.5e-7 0.75e28 121.706344073
4.5e-7 1.0e28 128.761791943
4.5e-7 2.0e28 123.183798633
4.5e-7 3.0e28 113.031253907
4.5e-7 4.0e28 113.2112688
4.5e-7 4.5e28 118.200600482
4.5e-7 5.0e28 126.714957071

6.0e-7 0.1e28 42.7512671132
6.0e-7 0.25e28 92.8373516632
6.0e-7 0.5e28 149.053469506
6.0e-7 0.75e28 176.207274245
6.0e-7 1.0e28 187.87878331
6.0e-7 2.0e28 181.291966878
6.0e-7 3.0e28 158.51429409
6.0e-7 4.0e28 141.657744748
6.0e-7 4.5e28 136.828037997
6.0e-7 5.0e28 134.618917263
6.0e-7 5.5e28 135.101630784
6.0e-7 6.0e28 138.326330832

7.5e-7 0.1e28 54.3035899808
7.5e-7 0.25e28 116.662654465
7.5e-7 0.5e28 187.915807331
7.5e-7 0.75e28 225.018904964
7.5e-7 1.0e28 243.307899547
7.5e-7 2.0e28 245.52960466
7.5e-7 3.0e28 217.856553479
7.5e-7 4.0e28 190.369365997
7.5e-7 4.5e28 179.055693987
7.5e-7 5.0e28 169.75270526
7.5e-7 5.5e28 162.562237456
7.5e-7 6.0e28 157.52486118

9.0e-7 0.1e28 63.0175441738
9.0e-7 0.25e28 133.171437271
9.0e-7 0.5e28 215.870323064
9.0e-7 0.75e28 262.128060141
9.0e-7 1.0e28 287.601342953
9.0e-7 2.0e28 305.913984373
9.0e-7 3.0e28 281.707478131
9.0e-7 4.0e28 250.287384744
9.0e-7 4.5e28 235.281217748
9.0e-7 5.0e28 221.502300261
9.0e-7 5.5e28 209.228888325
9.0e-7 6.0e28 198.606371655

10.5e-7 0.1e28 68.6419888439
10.5e-7 0.25e28 142.526064071
10.5e-7 0.5e28 232.753210588
10.5e-7 0.75e28 286.392417609
10.5e-7 1.0e28 318.381132637
10.5e-7 2.0e28 355.3782826
10.5e-7 3.0e28 341.042407662
10.5e-7 4.0e28 312.570200515
10.5e-7 4.5e28 296.975726846
10.5e-7 5.0e28 281.533210242
10.5e-7 5.5e28 266.731040071
10.5e-7 6.0e28 252.87316595

12.0e-7 0.1e28 71.6729067889
12.0e-7 0.25e28 146.244811955
12.0e-7 0.5e28 240.660728455
12.0e-7 0.75e28 299.715814275
12.0e-7 1.0e28 337.025590486
12.0e-7 2.0e28 391.567076372
12.0e-7 3.0e28 389.718575339
12.0e-7 4.0e28 369.110729753
12.0e-7 4.5e28 355.738165476
12.0e-7 5.0e28 341.458018453
12.0e-7 5.5e28 326.823056101
12.0e-7 6.0e28 312.259424111

15.0e-7 0.1e28 72.7866641346
15.0e-7 0.25e28 143.550098746
15.0e-7 0.5e28 239.537287436
15.0e-7 0.75e28 304.697980712
15.0e-7 1.0e28 349.192163316
15.0e-7 2.0e28 430.58788623
15.0e-7 3.0e28 451.138599107
15.0e-7 4.0e28 449.316329738
15.0e-7 4.5e28 443.873833506
15.0e-7 5.0e28 436.419787983
15.0e-7 5.5e28 427.446452371
15.0e-7 6.0e28 417.32927749

18.0e-7 0.1e28 70.8614839663
18.0e-7 0.25e28 135.128619956
18.0e-7 0.5e28 227.784313658
18.0e-7 0.75e28 294.941156916
18.0e-7 1.0e28 343.31937278
18.0e-7 2.0e28 442.203744677
18.0e-7 3.0e28 478.128385142
18.0e-7 4.0e28 490.236755253
18.0e-7 4.5e28 491.455725073
18.0e-7 5.0e28 490.490208055
18.0e-7 5.5e28 487.799925822
18.0e-7 6.0e28 483.724871992

