0.5e-7 0.1e28 294.878255941
0.5e-7 0.25e28 167.701640977
0.5e-7 0.5e28 116.467492818
0.5e-7 0.75e28 106.553656638
0.5e-7 1.0e28 108.671495039

1.0e-7 0.1e28 254.063560837
1.0e-7 0.25e28 127.372285995
1.0e-7 0.5e28 76.8723369026
1.0e-7 0.75e28 66.6219924197
1.0e-7 1.0e28 67.4271381318
1.0e-7 2.0e28 102.218289063

2.0e-7 0.1e28 184.729148594
2.0e-7 0.25e28 69.4766339103
2.0e-7 0.5e28 28.6241209698
2.0e-7 0.75e28 21.005828929
2.0e-7 1.0e28 20.3445737411
2.0e-7 2.0e28 37.2327533719
2.0e-7 3.0e28 71.0145450043

3.0e-7 0.1e28 136.854876769
3.0e-7 0.25e28 38.9333231053
3.0e-7 0.5e28 17.3685392276
3.0e-7 0.75e28 18.9960345367
3.0e-7 1.0e28 20.4255652809
3.0e-7 2.0e28 18.8935952572
3.0e-7 3.0e28 28.9349501331
3.0e-7 4.0e28 53.1953037413

4.5e-7 0.1e28 108.635392518
4.5e-7 0.25e28 37.0727372928
4.5e-7 0.5e28 57.8912323966
4.5e-7 0.75e28 92.4386626533
4.5e-7 1.0e28 113.351368436
4.5e-7 2.0e28 102.295859415
4.5e-7 3.0e28 62.5940346268
4.5e-7 4.0e28 42.3064280364
4.5e-7 4.5e28 39.7952506148
4.5e-7 5.0e28 41.4477707037
4.5e-7 5.5e28 46.6257441147
4.5e-7 6.0e28 54.7756601804

6.0e-7 0.1e28 119.597400737
6.0e-7 0.25e28 64.1649940062
6.0e-7 0.5e28 129.021702094
6.0e-7 0.75e28 215.89199551
6.0e-7 1.0e28 283.081081862
6.0e-7 2.0e28 344.837038919
6.0e-7 3.0e28 263.816139498
6.0e-7 4.0e28 176.345638008
6.0e-7 4.5e28 142.358448711
6.0e-7 5.0e28 115.683051799
6.0e-7 5.5e28 95.747902615
6.0e-7 6.0e28 81.7088421559

7.5e-7 0.1e28 146.876633978
7.5e-7 0.25e28 95.414098012
7.5e-7 0.5e28 188.357583479
7.5e-7 0.75e28 324.074326176
7.5e-7 1.0e28 446.689522932
7.5e-7 2.0e28 681.421193984
7.5e-7 3.0e28 643.602892876
7.5e-7 4.0e28 513.180300108
7.5e-7 4.5e28 443.516318513
7.5e-7 5.0e28 378.495150149
7.5e-7 5.5e28 320.544019908
7.5e-7 6.0e28 270.546499734

9.0e-7 0.1e28 174.847600319
9.0e-7 0.25e28 120.189223019
9.0e-7 0.5e28 220.714455075
9.0e-7 0.75e28 384.760856644
9.0e-7 1.0e28 548.661268106
9.0e-7 2.0e28 978.264537528
9.0e-7 3.0e28 1081.06955612
9.0e-7 4.0e28 1001.76435064
9.0e-7 4.5e28 928.787198028
9.0e-7 5.0e28 846.357564871
9.0e-7 5.5e28 761.001494028
9.0e-7 6.0e28 677.177457883

10.5e-7 0.1e28 197.827391488
10.5e-7 0.25e28 137.668853216
10.5e-7 0.5e28 231.217213613
10.5e-7 0.75e28 403.147972626
10.5e-7 1.0e28 587.593302564
10.5e-7 2.0e28 1163.5270625
10.5e-7 3.0e28 1431.23097737
10.5e-7 4.0e28 1479.86171302
10.5e-7 4.5e28 1449.71121372
10.5e-7 5.0e28 1395.02699327
10.5e-7 5.5e28 1322.94962453
10.5e-7 6.0e28 1239.55484792

12.0e-7 0.1e28 215.440433964
12.0e-7 0.25e28 150.008891289
12.0e-7 0.5e28 229.430755105
12.0e-7 0.75e28 395.849809603
12.0e-7 1.0e28 584.697240049
12.0e-7 2.0e28 1244.07788289
12.0e-7 3.0e28 1643.48907793
12.0e-7 4.0e28 1829.41150149
12.0e-7 4.5e28 1861.9822821
12.0e-7 5.0e28 1863.22780448
12.0e-7 5.5e28 1838.64097506
12.0e-7 6.0e28 1793.29206537

15.0e-7 0.1e28 239.4665536
15.0e-7 0.25e28 166.8427526
15.0e-7 0.5e28 213.930542412
15.0e-7 0.75e28 352.945401818
15.0e-7 1.0e28 526.305985934
15.0e-7 2.0e28 1224.95137482
15.0e-7 3.0e28 1761.08429613
15.0e-7 4.0e28 2129.71336062
15.0e-7 4.5e28 2261.79134219
15.0e-7 5.0e28 2364.07225918
15.0e-7 5.5e28 2440.00387852
15.0e-7 6.0e28 2492.55975787

18.0e-7 0.1e28 255.273178878
18.0e-7 0.25e28 179.492142618
18.0e-7 0.5e28 199.105866745
18.0e-7 0.75e28 307.683055455
18.0e-7 1.0e28 455.754248879
18.0e-7 2.0e28 1117.27146178
18.0e-7 3.0e28 1688.60866572
18.0e-7 4.0e28 2134.27083963
18.0e-7 4.5e28 2315.05640641
18.0e-7 5.0e28 2471.16993681
18.0e-7 5.5e28 2605.1078333
18.0e-7 6.0e28 2719.01031477

