8.85	0.0692022463	0.0174889
8.5	0.0729091881	0.0109545
8.15	0.0512948729	0.00614847
7.8	0.0462573677	0.00962847
7.6	0.047603881	0.00608466
7.4	0.0558683816	0.00623478
7.2	0.0497012472	0.00469968
7	0.0442265733	0.00359629
6.8	0.0444198731	0.00353615
6.6	0.0409781793	0.00276416
6.4	0.0386389014	0.00219707
6.2	0.0358309973	0.00171739
6	0.0353423772	0.00157381

