8.85	0.1028501495	0.106601
8.5	0.0705228542	0.0627493
8.15	0.1323984473	0.0434006
7.8	0.1539630957	0.0690435
7.6	0.143884394	0.0420632
7.4	0.0763413401	0.0350739
7.2	0.0869814338	0.028653
7	0.0957543942	0.021355
6.8	0.0582378495	0.0172471
6.6	0.0274985166	0.0114173
6.4	0.0368457039	0.00983548
6.2	0.0362008978	0.00872783
6	0.0281565327	0.00689704

