8.85	0.228760273	0.0945852
8.5	0.2518715672	0.0592702
8.15	0.1915816514	0.0420667
7.8	0.1553329979	0.0717265
7.6	0.1515392803	0.0438682
7.4	0.1934317984	0.0410069
7.2	0.1831244388	0.0346413
7	0.1958696149	0.0305577
6.8	0.230287963	0.0309223
6.6	0.2944972514	0.0291227
6.4	0.2713394253	0.0235553
6.2	0.2522432893	0.0184174
6	0.2797625927	0.0179926

