8.85	0.0243113814	0.0101149
8.5	0.0259315795	0.00615494
8.15	0.0312234165	0.00453323
7.8	0.0347168672	0.00791823
7.6	0.0332948962	0.00472044
7.4	0.0377244721	0.00459186
7.2	0.0414984688	0.00416212
7	0.0470562662	0.00378476
6.8	0.0534677775	0.00422264
6.6	0.060622376	0.00394793
6.4	0.0680787893	0.00367055
6.2	0.0743067323	0.00320105
6	0.0763014771	0.00311722

