  0.0000000E+00   793.757940049879     
   22.50000       787.558747120998     
   45.00000       805.406381021398     
   67.50000       840.669493676416     
   90.00000       860.641725508035     
   112.5000       883.425144994818     
   135.0000       933.382145650109     
   157.5000       984.287397971688     
   180.0000       1023.34209237854     
   202.5000       1047.49812332546     
   225.0000       1039.49010491025     
   247.5000       1008.99162820450     
   270.0000       997.404833215904     
   292.5000       965.798958034165     
   315.0000       888.422386904652     
   337.5000       822.726391179936     
   360.0000       793.757940049879     
   360.0000       634.031039988183     
   382.5000       625.809848947270     
   405.0000       634.257911930977     
   427.5000       656.215733601474     
   450.0000       671.088156085463     
   472.5000       686.959076543648     
   495.0000       718.994825449989     
   517.5000       751.796434833337     
   540.0000       780.078907360093     
   562.5000       801.488079948235     
   585.0000       801.411531577925     
   607.5000       782.874156346293     
   630.0000       774.229627456276     
   652.5000       751.442854169967     
   675.0000       703.643843777881     
   697.5000       658.098236705158     
   720.0000       634.031039988183     
   720.0000       499.621246603665     
   742.5000       490.352934496432     
   765.0000       491.327346252165     
   787.5000       501.991582776455     
   810.0000       511.515129194659     
   832.5000       520.988000247442     
   855.0000       539.631613942841     
   877.5000       561.423253019166     
   900.0000       578.767048192137     
   922.5000       594.552050033999     
   945.0000       599.530788985848     
   967.5000       590.910184912297     
   990.0000       586.765200733066     
   1012.500       575.986400207778     
   1035.000       547.448060824307     
   1057.500       518.179070720983     
   1080.000       499.621246603665     
   1080.000       390.522280883061     
   1102.500       380.809908741203     
   1125.000       377.581712402559     
   1147.500       381.017194472323     
   1170.000       386.278802791618     
   1192.500       391.320641304014     
   1215.000       401.632159303006     
   1237.500       414.534558965657     
   1260.000       424.683385438112     
   1282.500       434.952741879179     
   1305.000       442.019688169920     
   1327.500       440.096700965384     
   1350.000       439.284215904000     
   1372.500       436.474970360906     
   1395.000       423.524838054850     
   1417.500       405.205604204789     
   1440.000       390.522280883061     
   1440.000       303.060593737533     
   1462.500       295.569664372509     
   1485.000       291.657369939996     
   1507.500       292.104490218666     
   1530.000       294.601646856994     
   1552.500       297.321213676543     
   1575.000       302.789565631741     
   1597.500       310.396420490439     
   1620.000       316.434884241557     
   1642.500       322.708395684803     
   1665.000       328.757256405770     
   1687.500       329.236953431337     
   1710.000       329.407160735453     
   1732.500       329.280353163029     
   1755.000       323.578976678593     
   1777.500       313.022500239210     
   1800.000       303.060593737533     
   1800.000       233.588660184746     
   1822.500       229.160738387741     
   1845.000       227.051955106014     
   1867.500       227.639000627160     
   1890.000       229.521672297315     
   1912.500       231.310703300543     
   1935.000       234.811022445196     
   1957.500       239.766017037216     
   1980.000       243.751428245385     
   2002.500       248.017079423124     
   2025.000       252.015480427280     
   2047.500       252.023134901118     
   2070.000       251.547524648909     
   2092.500       250.790937812554     
   2115.000       246.705606025707     
   2137.500       239.823402761134     
   2160.000       233.588660184746     
   2160.000       179.926573018928     
   2182.500       178.131655912472     
   2205.000       177.808932314366     
   2227.500       178.949059402377     
   2250.000       180.543385337798     
   2272.500       182.030208090082     
   2295.000       184.946074008062     
   2317.500       188.538224359428     
   2340.000       191.424104823667     
   2362.500       194.330519528474     
   2385.000       196.043141389359     
   2407.500       194.731734051931     
   2430.000       193.253612194718     
   2452.500       191.338143009292     
   2475.000       187.650833278960     
   2497.500       183.172816744339     
   2520.000       179.926573018928     
   2520.000       138.236371409220     
   2542.500       138.028993178046     
   2565.000       138.647823899321     
   2587.500       139.891945642450     
   2610.000       141.157201356158     
   2632.500       142.515788082221     
   2655.000       145.010949655981     
   2677.500       147.605552470744     
   2700.000       149.640098081857     
   2722.500       151.251099947539     
   2745.000       151.183656397020     
   2767.500       149.104029194151     
   2790.000       147.132530590850     
   2812.500       144.817658325817     
   2835.000       141.943121060750     
   2857.500       139.432463829740     
   2880.000       138.236371409220     
   2880.000       105.744735214115     
   2902.500       106.264101460322     
   2925.000       107.174399993287     
   2947.500       108.269157050863     
   2970.000       109.249506331996     
   2992.500       110.438074435407     
   3015.000       112.416108168512     
   3037.500       114.206045325490     
   3060.000       115.536588175132     
   3082.500       116.169029689357     
   3105.000       115.215416934648     
   3127.500       113.043770655472     
   3150.000       111.072071071916     
   3172.500       108.946428739452     
   3195.000       106.989236917535     
   3217.500       105.816513204806     
   3240.000       105.744735214115     
   3240.000       80.3154676268505     
   3262.500       81.0747121411828     
   3285.000       81.9882186210487     
   3307.500       82.8664018229778     
   3330.000       83.5990607838884     
   3352.500       84.5780912196914     
   3375.000       86.0478165036578     
   3397.500       87.2448082964579     
   3420.000       88.0640545071092     
   3442.500       88.0957125377809     
   3465.000       86.8511553625699     
   3487.500       84.9350991867316     
   3510.000       83.2129766633691     
   3532.500       81.4990445803073     
   3555.000       80.2800108291711     
   3577.500       79.8824665570154     
   3600.000       80.3154676268505     
   3600.000       60.2076166211315     
