  0.0000000E+00   8810.16670781413        6.000000    
   15.00000       8484.26447770056        6.000000    
   30.00000       7943.16879688491        6.000000    
   45.00000       7285.38832557979        6.000000    
   60.00000       6629.27566303539        6.000000    
   75.00000       6078.95572984002        6.000000    
   90.00000       5590.90810106814        6.000000    
   105.0000       5177.03786220865        6.000000    
   120.0000       4793.28922798029        6.000000    
   135.0000       4443.63349344886        6.000000    
   150.0000       4184.40412692952        6.000000    
   165.0000       4000.03101342322        6.000000    
   180.0000       3858.26794407147        6.000000    
   195.0000       3876.66228877597        6.000000    
   210.0000       3984.56325613838        6.000000    
   225.0000       4145.69025517976        6.000000    
   240.0000       4494.09964452326        6.000000    
   255.0000       5014.16038886709        6.000000    
   270.0000       5856.71955253392        6.000000    
   285.0000       6753.88502347525        6.000000    
   300.0000       7450.71683620786        6.000000    
   315.0000       8035.54080844336        6.000000    
   330.0000       8514.50827702894        6.000000    
   345.0000       8830.88897982481        6.000000    
  0.0000000E+00   8810.16670781413        6.000000    
 
  0.0000000E+00   8423.95793216803        6.121428    
   15.00000       8101.33317222261        6.121428    
   30.00000       7564.94950978765        6.121428    
   45.00000       6922.03041957127        6.121428    
   60.00000       6290.83846660890        6.121428    
   75.00000       5767.51315859351        6.121428    
   90.00000       5308.53110076359        6.121428    
   105.0000       4921.63682364167        6.121428    
   120.0000       4562.42470991948        6.121428    
   135.0000       4235.14376349376        6.121428    
   150.0000       3991.16737357457        6.121428    
   165.0000       3816.35481056823        6.121428    
   180.0000       3682.50532176050        6.121428    
   195.0000       3700.84578998387        6.121428    
   210.0000       3804.71167799314        6.121428    
   225.0000       3964.70742163853        6.121428    
   240.0000       4312.75254876956        6.121428    
   255.0000       4838.05306226001        6.121428    
   270.0000       5654.79862328624        6.121428    
   285.0000       6476.72563389348        6.121428    
   300.0000       7129.76699705110        6.121428    
   315.0000       7680.34854726736        6.121428    
   330.0000       8123.87196829580        6.121428    
   345.0000       8421.65817111567        6.121428    
  0.0000000E+00   8423.95793216803        6.121428    
 
  0.0000000E+00   8036.69950354605        6.242857    
   15.00000       7768.14413809992        6.242857    
   30.00000       7276.38405435502        6.242857    
   45.00000       6675.49930401467        6.242857    
   60.00000       6082.95841510392        6.242857    
   75.00000       5590.78443702959        6.242857    
   90.00000       5158.13967015045        6.242857    
   105.0000       4794.00884278495        6.242857    
   120.0000       4456.74997096715        6.242857    
   135.0000       4147.37444182431        6.242857    
   150.0000       3913.37243965279        6.242857    
   165.0000       3743.44990616501        6.242857    
   180.0000       3612.09336630561        6.242857    
   195.0000       3621.52422352092        6.242857    
   210.0000       3715.17863915458        6.242857    
   225.0000       3867.90672488959        6.242857    
   240.0000       4204.52933286994        6.242857    
   255.0000       4719.41785034015        6.242857    
   270.0000       5464.84468019819        6.242857    
   285.0000       6175.01940820146        6.242857    
   300.0000       6768.82776384844        6.242857    
   315.0000       7280.86433669224        6.242857    
   330.0000       7691.05053026477        6.242857    
   345.0000       7978.65925521136        6.242857    
  0.0000000E+00   8036.69950354605        6.242857    
 
  0.0000000E+00   7574.10979760085        6.364286    
   15.00000       7396.89998589664        6.364286    
   30.00000       6984.45183797281        6.364286    
   45.00000       6451.21237666686        6.364286    
   60.00000       5912.61835260119        6.364286    
   75.00000       5456.68436785001        6.364286    
   90.00000       5052.88277036301        6.364286    
   105.0000       4711.13002606238        6.364286    
   120.0000       4395.15578539516        6.364286    
   135.0000       4103.62529700229        6.364286    
   150.0000       3878.17913810015        6.364286    
   165.0000       3711.73000128204        6.364286    
   180.0000       3579.90657901548        6.364286    
   195.0000       3574.74458123569        6.364286    
   210.0000       3652.01169204947        6.364286    
   225.0000       3787.29049396911        6.364286    
   240.0000       4098.31284745563        6.364286    
   255.0000       4574.73031952601        6.364286    
   270.0000       5214.60935527831        6.364286    
   285.0000       5811.65936221714        6.364286    
   300.0000       6338.27905787343        6.364286    
   315.0000       6807.13962399049        6.364286    
   330.0000       7186.33320095616        6.364286    
   345.0000       7462.34461113463        6.364286    
  0.0000000E+00   7574.10979760085        6.364286    
 
  0.0000000E+00   7038.78846277845        6.485714    
   15.00000       6959.60042402163        6.485714    
   30.00000       6651.71971238183        6.485714    
   45.00000       6207.62135030213        6.485714    
   60.00000       5735.42968326682        6.485714    
   75.00000       5323.80861769703        6.485714    
   90.00000       4951.15383813049        6.485714    
   105.0000       4632.81205810053        6.485714    
   120.0000       4339.70556974495        6.485714    
   135.0000       4067.18464519661        6.485714    
   150.0000       3850.33605593054        6.485714    
   165.0000       3687.34113522041        6.485714    
   180.0000       3553.81954016931        6.485714    
   195.0000       3529.68967468229        6.485714    
   210.0000       3584.45074435657        6.485714    
   225.0000       3694.27745070166        6.485714    
   240.0000       3963.36798535725        6.485714    
   255.0000       4374.47817019242        6.485714    
   270.0000       4895.29391584781        6.485714    
   285.0000       5392.45990711779        6.485714    
   300.0000       5850.05018119876        6.485714    
   315.0000       6272.54502200279        6.485714    
   330.0000       6622.87768649919        6.485714    
   345.0000       6887.14218242828        6.485714    
  0.0000000E+00   7038.78846277845        6.485714    
 
  0.0000000E+00   6454.32860236121        6.607143    
   15.00000       6459.29068961130        6.607143    
   30.00000       6265.43836845887        6.607143    
   45.00000       5924.68008537584        6.607143    
   60.00000       5528.53882188587        6.607143    
   75.00000       5166.37592758583        6.607143    
   90.00000       4830.13932448462        6.607143    
   105.0000       4536.64445728495        6.607143    
   120.0000       4267.14604380582        6.607143    
   135.0000       4015.27340804142        6.607143    
   150.0000       3808.17335492583        6.607143    
   165.0000       3649.59500561715        6.607143    
   180.0000       3515.05291835902        6.607143    
   195.0000       3470.82510787251        6.607143    
   210.0000       3499.76098466670        6.607143    
   225.0000       3578.96348689713        6.607143    
   240.0000       3794.14499729876        6.607143    
   255.0000       4125.40610498981        6.607143    
   270.0000       4533.18094247549        6.607143    
   285.0000       4941.50166948449        6.607143    
   300.0000       5331.72215847855        6.607143    
   315.0000       5705.82949931173        6.607143    
   330.0000       6027.91038567816        6.607143    
   345.0000       6279.90182608154        6.607143    
  0.0000000E+00   6454.32860236121        6.607143    
 
  0.0000000E+00   5853.65040771785        6.728571    
   15.00000       5920.73134361843        6.728571    
   30.00000       5825.57216140859        6.728571    
   45.00000       5591.44624608786        6.728571    
   60.00000       5277.48163887724        6.728571    
   75.00000       4969.71140666155        6.728571    
   90.00000       4672.49180436531        6.728571    
   105.0000       4406.46282879262        6.728571    
   120.0000       4162.65319900621        6.728571    
   135.0000       3932.98835943613        6.728571    
   150.0000       3737.69509310052        6.728571    
   165.0000       3585.32651725277        6.728571    
   180.0000       3452.15768362556        6.728571    
   195.0000       3389.15551473887        6.728571    
   210.0000       3393.16413467276        6.728571    
   225.0000       3440.39652874584        6.728571    
   240.0000       3598.49020933648        6.728571    
   255.0000       3846.84953555354        6.728571    
   270.0000       4158.89557235515        6.728571    
   285.0000       4488.88754902526        6.728571    
   300.0000       4815.73107335642        6.728571    
   315.0000       5140.64650105518        6.728571    
   330.0000       5433.22213125090        6.728571    
   345.0000       5670.82388421920        6.728571    
  0.0000000E+00   5853.65040771785        6.728571    
 
  0.0000000E+00   5269.24077635947        6.850000    
   15.00000       5371.32808203078        6.850000    
   30.00000       5352.00646170279        6.850000    
   45.00000       5210.79426311282        6.850000    
   60.00000       4978.57400570241        6.850000    
   75.00000       4726.40047041885        6.850000    
   90.00000       4470.48725778527        6.850000    
   105.0000       4233.66900239671        6.850000    
   120.0000       4015.53764698921        6.850000    
   135.0000       3809.30420205685        6.850000    
   150.0000       3628.42568423454        6.850000    
   165.0000       3484.57305599802        6.850000    
   180.0000       3356.37059754542        6.850000    
   195.0000       3280.74213197296        6.850000    
   210.0000       3264.01009206814        6.850000    
   225.0000       3282.86783953294        6.850000    
   240.0000       3389.38014296085        6.850000    
   255.0000       3565.63931457061        6.850000    
   270.0000       3799.80883945272        6.850000    
   285.0000       4062.57569652960        6.850000    
   300.0000       4332.09994742226        6.850000    
   315.0000       4608.90548455895        6.850000    
   330.0000       4869.90593449070        6.850000    
   345.0000       5089.67798538550        6.850000    
  0.0000000E+00   5269.24077635947        6.850000    
 
  0.0000000E+00   4728.58416380739        6.971429    
   15.00000       4843.43797778872        6.971429    
   30.00000       4872.83275355186        6.971429    
   45.00000       4798.67570231255        6.971429    
   60.00000       4638.07972575214        6.971429    
   75.00000       4440.15519252088        6.971429    
   90.00000       4225.12921354073        6.971429    
   105.0000       4017.71795905170        6.971429    
   120.0000       3825.13757815147        6.971429    
   135.0000       3642.53758804211        6.971429    
   150.0000       3478.34443133530        6.971429    
   165.0000       3345.33758031353        6.971429    
   180.0000       3226.02212044617        6.971429    
   195.0000       3145.08904506400        6.971429    
   210.0000       3113.13302531508        6.971429    
   225.0000       3111.24759519538        6.971429    
   240.0000       3179.24073760487        6.971429    
   255.0000       3300.50495412856        6.971429    
   270.0000       3474.59014090601        6.971429    
   285.0000       3682.17633877919        6.971429    
   300.0000       3902.27125928239        6.971429    
   315.0000       4134.47249424354        6.971429    
   330.0000       4362.64056633354        6.971429    
   345.0000       4561.04705315908        6.971429    
  0.0000000E+00   4728.58416380739        6.971429    
 
  0.0000000E+00   4248.87307270145        7.092857    
   15.00000       4361.09690601824        7.092857    
   30.00000       4412.50717414904        7.092857    
   45.00000       4386.01741396478        7.092857    
   60.00000       4272.84774896797        7.092857    
   75.00000       4121.66284645143        7.092857    
   90.00000       3944.45067517210        7.092857    
   105.0000       3766.67940254870        7.092857    
   120.0000       3598.58886390980        7.092857    
   135.0000       3438.77077091893        7.092857    
   150.0000       3292.58877940382        7.092857    
   165.0000       3172.30371011068        7.092857    
   180.0000       3064.14042637425        7.092857    
   195.0000       2983.87377650728        7.092857    
   210.0000       2944.40839880789        7.092857    
   225.0000       2934.34837331892        7.092857    
   240.0000       2975.28754628798        7.092857    
   255.0000       3060.06112606141        7.092857    
   270.0000       3191.09935786293        7.092857    
   285.0000       3355.82655317907        7.092857    
   300.0000       3535.36894908450        7.092857    
   315.0000       3728.56488969078        7.092857    
   330.0000       3924.48058390901        7.092857    
   345.0000       4099.07462180293        7.092857    
  0.0000000E+00   4248.87307270145        7.092857    
 
  0.0000000E+00   3833.97942813510        7.214286    
   15.00000       3934.42675985001        7.214286    
   30.00000       3989.94821403163        7.214286    
   45.00000       3986.49427992385        7.214286    
   60.00000       3909.83648296385        7.214286    
   75.00000       3787.85363968423        7.214286    
   90.00000       3642.54081796534        7.214286    
   105.0000       3491.54568684086        7.214286    
   120.0000       3346.22650144988        7.214286    
   135.0000       3207.62915111178        7.214286    
   150.0000       3079.58312330620        7.214286    
   165.0000       2973.00859522137        7.214286    
   180.0000       2877.84063849238        7.214286    
   195.0000       2806.46968101596        7.214286    
   210.0000       2769.88130013725        7.214286    
   225.0000       2756.15776670127        7.214286    
