  0.0000000E+00  4.062146988000243E+036
   22.50000      3.800523421924247E+036
   45.00000      3.554508081919067E+036
   67.50000      3.391095621009280E+036
   90.00000      3.354249484072247E+036
   112.5000      3.353068186598210E+036
   135.0000      3.383501016300004E+036
   157.5000      3.427906319773902E+036
   180.0000      3.515128717979736E+036
   202.5000      3.686268902862130E+036
   225.0000      3.868639658722018E+036
   247.5000      4.006120351417661E+036
   270.0000      4.142151445179444E+036
   292.5000      4.247532925847557E+036
   315.0000      4.295101412164356E+036
   337.5000      4.252045388793856E+036
   360.0000      4.062146988000243E+036
   360.0000      3.836129146812370E+036
   382.5000      3.611893736916848E+036
   405.0000      3.393856270490630E+036
   427.5000      3.247502213533788E+036
   450.0000      3.212090747996877E+036
   472.5000      3.209155204761458E+036
   495.0000      3.237051646973996E+036
   517.5000      3.275019466636896E+036
   540.0000      3.343238308512954E+036
   562.5000      3.482062588776106E+036
   585.0000      3.612439907258588E+036
   607.5000      3.733361272129621E+036
   630.0000      3.858479802089604E+036
   652.5000      3.958593075618873E+036
   675.0000      4.011951787629505E+036
   697.5000      3.989495958136514E+036
   720.0000      3.836129146812370E+036
   720.0000      3.530278872420765E+036
   742.5000      3.374240214604484E+036
   765.0000      3.194276437432210E+036
   787.5000      3.059393239847060E+036
   810.0000      3.016045641818661E+036
   832.5000      3.007459290131750E+036
   855.0000      3.025231182372275E+036
   877.5000      3.054309476357668E+036
   900.0000      3.092341252575331E+036
   922.5000      3.172640288124569E+036
   945.0000      3.259457556310786E+036
   967.5000      3.350867948302381E+036
   990.0000      3.455419121434202E+036
   1012.500      3.547953569157349E+036
   1035.000      3.611297716362498E+036
   1057.500      3.620532838224323E+036
   1080.000      3.530278872420765E+036
   1080.000      3.186351450846581E+036
   1102.500      3.096676010061549E+036
   1125.000      2.971969669457934E+036
   1147.500      2.852034634526367E+036
   1170.000      2.801382841472466E+036
   1192.500      2.784997300674658E+036
   1215.000      2.791875917059763E+036
   1237.500      2.803310671124855E+036
   1260.000      2.816288714998388E+036
   1282.500      2.849632698794830E+036
   1305.000      2.897053151935403E+036
   1327.500      2.955224919870868E+036
   1350.000      3.033675404297073E+036
   1372.500      3.114403835335863E+036
   1395.000      3.182444308799690E+036
   1417.500      3.217382392534195E+036
   1440.000      3.186351450846581E+036
   1440.000      2.825659263769546E+036
   1462.500      2.776986337305987E+036
   1485.000      2.701845497128946E+036
   1507.500      2.613913563071107E+036
   1530.000      2.566740952383663E+036
   1552.500      2.545772088444777E+036
   1575.000      2.540799090845351E+036
   1597.500      2.539198655425674E+036
   1620.000      2.539525423797346E+036
   1642.500      2.549707475984431E+036
   1665.000      2.573548138449123E+036
   1687.500      2.608928569794720E+036
   1710.000      2.665316767772993E+036
   1732.500      2.730320703385236E+036
   1755.000      2.790974505520008E+036
   1777.500      2.828984216181669E+036
   1800.000      2.825659263769546E+036
   1800.000      2.479392575570635E+036
   1822.500      2.444281331038066E+036
   1845.000      2.393883456541501E+036
   1867.500      2.334933577131382E+036
   1890.000      2.303594884440827E+036
   1912.500      2.288386707990840E+036
   1935.000      2.281616558829335E+036
   1957.500      2.275571804571291E+036
   1980.000      2.272674248179442E+036
   2002.500      2.276832477319729E+036
   2025.000      2.293434720837350E+036
   2047.500      2.320332972367744E+036
   2070.000      2.364214737974356E+036
   2092.500      2.414097870064323E+036
   2115.000      2.459250880933177E+036
   2137.500      2.483681115243432E+036
   2160.000      2.479392575570635E+036
   2160.000      2.159855824352303E+036
   2182.500      2.127956921437471E+036
   2205.000      2.089916892980748E+036
   2227.500      2.052032246204837E+036
   2250.000      2.036501039303576E+036
   2272.500      2.030324222292508E+036
   2295.000      2.028404699559114E+036
   2317.500      2.025183045801891E+036
   2340.000      2.024762686733256E+036
   2362.500      2.029370945450929E+036
   2385.000      2.043719931731055E+036
   2407.500      2.065580860981545E+036
   2430.000      2.099642546907932E+036
   2452.500      2.135658559744718E+036
   2475.000      2.164434197807810E+036
   2497.500      2.172789832271044E+036
   2520.000      2.159855824352303E+036
   2520.000      1.870239724227197E+036
   2542.500      1.841955351964667E+036
   2565.000      1.813533465764687E+036
   2587.500      1.791145430585292E+036
   2610.000      1.787314257288490E+036
   2632.500      1.789036587339280E+036
   2655.000      1.792658699339214E+036
   2677.500      1.792999694181825E+036
   2700.000      1.794573005460646E+036
   2722.500      1.798798052088086E+036
   2745.000      1.809523789493281E+036
   2767.500      1.825281359617688E+036
   2790.000      1.850256567408397E+036
   2812.500      1.875029998649181E+036
   2835.000      1.891062517003054E+036
   2857.500      1.888193822372287E+036
   2880.000      1.870239724227197E+036
   2880.000      1.611077818887040E+036
   2902.500      1.587999183303358E+036
   2925.000      1.568002994215204E+036
   2947.500      1.556468908489008E+036
   2970.000      1.559743463953114E+036
   2992.500      1.566338859001125E+036
   3015.000      1.573252894190986E+036
   3037.500      1.575455696468594E+036
   3060.000      1.577428805266664E+036
   3082.500      1.580068747079896E+036
   3105.000      1.586617189871373E+036
   3127.500      1.596659715142848E+036
   3150.000      1.614145580224431E+036
   3172.500      1.630480095388982E+036
   3195.000      1.637956388547225E+036
   3217.500      1.629399458193705E+036
   3240.000      1.611077818887040E+036
   3240.000      1.379418130199713E+036
   3262.500      1.361723362145164E+036
   3285.000      1.348426912939953E+036
   3307.500      1.343854642093262E+036
   3330.000      1.350690726419988E+036
   3352.500      1.359527031469321E+036
   3375.000      1.367666652659352E+036
   3397.500      1.370415995958724E+036
   3420.000      1.371977767094429E+036
   3442.500      1.372859971340710E+036
   3465.000      1.375897696742749E+036
   3487.500      1.381541043818939E+036
   3510.000      1.393351654905137E+036
   3532.500      1.403685521864550E+036
   3555.000      1.405997386096924E+036
   3577.500      1.395572827818801E+036
   3600.000      1.379418130199713E+036
   3600.000      1.171145595174454E+036
   3622.500      1.158094865883720E+036
   3645.000      1.149730180537655E+036
   3667.500      1.149203523343378E+036
   3690.000      1.157260234900415E+036
   3712.500      1.166551643171249E+036
   3735.000      1.174583840976433E+036
   3757.500      1.177190702999022E+036
   3780.000      1.178126976065279E+036
   3802.500      1.177629907922038E+036
   3825.000      1.178213133988177E+036
   3847.500      1.180856402148931E+036
   3870.000      1.188598518056776E+036
   3892.500      1.194881686346761E+036
   3915.000      1.194425680278194E+036
   3937.500      1.184300297051483E+036
   3960.000      1.171145595174454E+036
   3960.000      9.824740645902136E+035
   3982.500      9.731701232486810E+035
   4005.000      9.681535247498681E+035
