0.5e-7 0.1e28 0.3031425
0.5e-7 0.25e28 0.4418939
0.5e-7 0.5e28 0.692179
0.5e-7 0.75e28 0.9801096
0.5e-7 1.0e28 1.313525

1.0e-7 0.1e28 0.2184487
1.0e-7 0.25e28 0.3363284
1.0e-7 0.5e28 0.5393715
1.0e-7 0.75e28 0.7624125
1.0e-7 1.0e28 1.011663

2.0e-7 0.1e28 0.1288068
2.0e-7 0.25e28 0.2270722
2.0e-7 0.5e28 0.3905354
2.0e-7 0.75e28 0.5610814
2.0e-7 1.0e28 0.7428273
2.0e-7 2.0e28 1.633229

3.0e-7 0.1e28 0.089428425
3.0e-7 0.25e28 0.1776758
3.0e-7 0.5e28 0.3225632
3.0e-7 0.75e28 0.4699415
3.0e-7 1.0e28 0.6224079
3.0e-7 2.0e28 1.31627
3.0e-7 3.0e28 2.205759

4.5e-7 0.1e28 0.066277891
4.5e-7 0.25e28 0.1466313
4.5e-7 0.5e28 0.2782365
4.5e-7 0.75e28 0.4101777
4.5e-7 1.0e28 0.5438892
4.5e-7 2.0e28 1.111986
4.5e-7 3.0e28 1.76213
4.5e-7 4.0e28 2.535392
4.5e-7 4.5e28 2.981969
4.5e-7 5.0e28 3.474741

6.0e-7 0.1e28 0.057700701
6.0e-7 0.25e28 0.1338363
6.0e-7 0.5e28 0.2582695
6.0e-7 0.75e28 0.3822749
6.0e-7 1.0e28 0.5068302
6.0e-7 2.0e28 1.023254
6.0e-7 3.0e28 1.581387
6.0e-7 4.0e28 2.196828
6.0e-7 4.5e28 2.53216
6.0e-7 5.0e28 2.889556
6.0e-7 5.5e28 3.271993
6.0e-7 6.0e28 3.684026

7.5e-7 0.1e28 0.053884014
7.5e-7 0.25e28 0.1273442
7.5e-7 0.5e28 0.2474187
7.5e-7 0.75e28 0.3663461
7.5e-7 1.0e28 0.4852634
7.5e-7 2.0e28 0.9719312
7.5e-7 3.0e28 1.485313
7.5e-7 4.0e28 2.032533
7.5e-7 4.5e28 2.321025
7.5e-7 5.0e28 2.620917
7.5e-7 5.5e28 2.933528
7.5e-7 6.0e28 3.260363

9.0e-7 0.1e28 0.051912639
9.0e-7 0.25e28 0.1237645
9.0e-7 0.5e28 0.2409628
9.0e-7 0.75e28 0.3565513
9.0e-7 1.0e28 0.4715872
9.0e-7 2.0e28 0.9374512
9.0e-7 3.0e28 1.422088
9.0e-7 4.0e28 1.931456
9.0e-7 4.5e28 2.196296
9.0e-7 5.0e28 2.468081
9.0e-7 5.5e28 2.74696
9.0e-7 6.0e28 3.034532

10.5e-7 0.1e28 0.050823659
10.5e-7 0.25e28 0.1216718
10.5e-7 0.5e28 0.2371562
10.5e-7 0.75e28 0.3505661
10.5e-7 1.0e28 0.4629859
10.5e-7 2.0e28 0.9135249
10.5e-7 3.0e28 1.376341
10.5e-7 4.0e28 1.858201
10.5e-7 4.5e28 2.107137
10.5e-7 5.0e28 2.361686
10.5e-7 5.5e28 2.621943
10.5e-7 6.0e28 2.888111

12.0e-7 0.1e28 0.050188243
12.0e-7 0.25e28 0.1205155
12.0e-7 0.5e28 0.234966
12.0e-7 0.75e28 0.3470444
12.0e-7 1.0e28 0.4578506
12.0e-7 2.0e28 0.8976022
12.0e-7 3.0e28 1.343907
12.0e-7 4.0e28 1.804334
12.0e-7 4.5e28 2.040931
12.0e-7 5.0e28 2.281994
12.0e-7 5.5e28 2.52774
12.0e-7 6.0e28 2.778265

15.0e-7 0.1e28 0.049641635
15.0e-7 0.25e28 0.1195876
15.0e-7 0.5e28 0.2334057
15.0e-7 0.75e28 0.3445058
15.0e-7 1.0e28 0.4537517
15.0e-7 2.0e28 0.8817831
15.0e-7 3.0e28 1.3074
15.0e-7 4.0e28 1.738687
15.0e-7 4.5e28 1.957603
15.0e-7 5.0e28 2.179271
15.0e-7 5.5e28 2.40398
15.0e-7 6.0e28 2.631908

18.0e-7 0.1e28 0.049505878
18.0e-7 0.25e28 0.1194789
18.0e-7 0.5e28 0.23345
18.0e-7 0.75e28 0.3446276
18.0e-7 1.0e28 0.4536014
18.0e-7 2.0e28 0.8777489
18.0e-7 3.0e28 1.293883
18.0e-7 4.0e28 1.710551
18.0e-7 4.5e28 1.919838
18.0e-7 5.0e28 2.130391
18.0e-7 5.5e28 2.342474
18.0e-7 6.0e28 2.556315

