5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 3.5 , 3.870283 , 139.799243918
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 5.0 , 4.773761 , 115.924642921
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 7.0 , 6.178061 , 94.3920832995
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 3.5 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 5.0 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 7.0 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 3.5 , 3.048036 , 158.24301408
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 5.0 , 3.537883 , 117.242141679
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 7.0 , 4.531796 , 66.8019041666
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 3.5 , 5.034863 , 85.5558307315
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 5.0 , 5.945313 , 64.5771890422
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 7.0 , 6.493743 , 54.0421099677
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 3.5 , 2.573469 , 226.727764242
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 5.0 , 2.815151 , 178.198503447
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 7.0 , 3.371572 , 97.667249197
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 3.5 , 3.615957 , 113.574046171
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 5.0 , 4.169295 , 69.0846585639
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 7.0 , 4.933268 , 29.2190677408
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 3.5 , 3.338294 , 145.351551494
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 5.0 , 3.99885 , 108.431193034
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 7.0 , 5.210751 , 70.7572162771
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 3.5 , 5.776356 , 93.188915871
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 5.0 , 6.826955 , 80.0508821482
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 7.0 , 7.012571 , 67.2836756709
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 3.5 , 2.740734 , 201.178455969
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 5.0 , 3.068094 , 149.751927386
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 7.0 , 3.810597 , 74.021874314
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 3.5 , 4.046186 , 96.1170042913
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 5.0 , 4.756927 , 57.8776861451
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 7.0 , 5.477207 , 33.144241256
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 3.5 , 2.378924 , 308.280812007
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 5.0 , 2.544796 , 253.418791977
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 7.0 , 2.935339 , 153.704991854
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 3.5 , 3.050953 , 172.240066127
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 5.0 , 3.43053 , 112.865941152
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 7.0 , 4.100873 , 36.9789670284
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 3.5 , 3.023565 , 167.828375204
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 5.0 , 3.51143 , 119.628998435
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 7.0 , 4.527413 , 61.9338465479
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 3.5 , 4.818254 , 85.566910677
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 5.0 , 5.741464 , 60.8021481279
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 7.0 , 6.207531 , 47.3258584322
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 3.5 , 2.554275 , 259.187511029
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 5.0 , 2.790914 , 199.390175051
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 7.0 , 3.353742 , 101.772215066
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 3.5 , 3.463462 , 129.470855781
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 5.0 , 4.006278 , 75.2239636288
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 7.0 , 4.755182 , 25.8230882593
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 3.5 , 2.251869 , 389.153797963
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 5.0 , 2.374667 , 334.554424785
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 7.0 , 2.669634 , 224.02822559
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 3.5 , 2.729945 , 244.837830751
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 5.0 , 3.005737 , 176.261011518
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 7.0 , 3.558993 , 68.1771518211
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 3.5 , 2.819703 , 202.38266617
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 5.0 , 3.189335 , 144.506049278
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 7.0 , 4.031728 , 65.7477997722
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.003 , 3.5 , 4.167051 , 94.4649885876
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.003 , 5.0 , 4.951805 , 55.9446619707
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.003 , 7.0 , 5.584692 , 33.6853623354
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.002 , 3.5 , 2.423291 , 324.199542904
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.002 , 5.0 , 2.605099 , 259.083897035
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.002 , 7.0 , 3.047657 , 143.717911604
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.003 , 3.5 , 3.09683 , 176.761038866
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.003 , 5.0 , 3.515429 , 109.840247468
5.0e28 , -12.0 , 11.0e-7 , 4.5 , 0.003 , 7.0 , 4.221031 , 31.1893325753
