0.5e-7 0.1e28 32.8859977116
0.5e-7 0.25e28 24.9838262137
0.5e-7 0.5e28 32.2712001619
0.5e-7 0.75e28 42.9607124722
0.5e-7 1.0e28 55.3750533095

1.0e-7 0.1e28 38.64764864
1.0e-7 0.25e28 26.4467676608
1.0e-7 0.5e28 32.0429800748
1.0e-7 0.75e28 40.5568112355
1.0e-7 1.0e28 49.7425633888

2.0e-7 0.1e28 61.9612575636
2.0e-7 0.25e28 40.1238942201
2.0e-7 0.5e28 42.0706196587
2.0e-7 0.75e28 47.9594769268
2.0e-7 1.0e28 53.6230467574
2.0e-7 2.0e28 82.3338929391

3.0e-7 0.1e28 95.1810440486
3.0e-7 0.25e28 61.6178949083
3.0e-7 0.5e28 59.418892346
3.0e-7 0.75e28 63.5503027543
3.0e-7 1.0e28 67.0077878134
3.0e-7 2.0e28 81.0238659934
3.0e-7 3.0e28 111.457280163

4.5e-7 0.1e28 166.309388508
4.5e-7 0.25e28 106.674551444
4.5e-7 0.5e28 94.8196253388
4.5e-7 0.75e28 96.6138830148
4.5e-7 1.0e28 98.0349049508
4.5e-7 2.0e28 97.0573259123
4.5e-7 3.0e28 104.093858757
4.5e-7 4.0e28 128.895342155

6.0e-7 0.1e28 269.95453852
6.0e-7 0.25e28 169.745717829
6.0e-7 0.5e28 140.156223075
6.0e-7 0.75e28 138.079897838
6.0e-7 1.0e28 137.943844254
6.0e-7 2.0e28 127.827310462
6.0e-7 3.0e28 118.789828809
6.0e-7 4.0e28 122.26413389
6.0e-7 4.5e28 129.876232352
6.0e-7 5.0e28 141.727955236

7.5e-7 0.1e28 409.59930392
7.5e-7 0.25e28 253.000969639
7.5e-7 0.5e28 194.746960338
7.5e-7 0.75e28 185.460306865
7.5e-7 1.0e28 183.21195947
7.5e-7 2.0e28 168.161992915
7.5e-7 3.0e28 148.633881168
7.5e-7 4.0e28 137.072138764
7.5e-7 4.5e28 135.724042344
7.5e-7 5.0e28 137.659712153
7.5e-7 5.5e28 143.024376243
7.5e-7 6.0e28 151.944788754

9.0e-7 0.1e28 581.4292164
9.0e-7 0.25e28 355.412182584
9.0e-7 0.5e28 257.354941828
9.0e-7 0.75e28 236.516189181
9.0e-7 1.0e28 230.731867639
9.0e-7 2.0e28 213.530103447
9.0e-7 3.0e28 188.459346872
9.0e-7 4.0e28 166.795158004
9.0e-7 4.5e28 159.092468068
9.0e-7 5.0e28 153.910088669
9.0e-7 5.5e28 151.420990704
9.0e-7 6.0e28 151.744882533

10.5e-7 0.1e28 775.261414046
10.5e-7 0.25e28 472.733884347
10.5e-7 0.5e28 326.151208615
10.5e-7 0.75e28 289.360871513
10.5e-7 1.0e28 278.063074823
10.5e-7 2.0e28 259.703668331
10.5e-7 3.0e28 233.604819747
10.5e-7 4.0e28 206.35068345
10.5e-7 4.5e28 194.45964702
10.5e-7 5.0e28 184.337394634
10.5e-7 5.5e28 176.246082702
10.5e-7 6.0e28 170.348851453

12.0e-7 0.1e28 977.769494503
12.0e-7 0.25e28 598.799840432
12.0e-7 0.5e28 398.934761776
12.0e-7 0.75e28 342.617794098
12.0e-7 1.0e28 323.709929885
12.0e-7 2.0e28 303.272696868
12.0e-7 3.0e28 279.677572969
12.0e-7 4.0e28 251.097659646
12.0e-7 4.5e28 237.080974757
12.0e-7 5.0e28 224.006442697
12.0e-7 5.5e28 212.242579301
12.0e-7 6.0e28 202.048019042

15.0e-7 0.1e28 1360.87348857
15.0e-7 0.25e28 852.201201957
15.0e-7 0.5e28 547.54729129
15.0e-7 0.75e28 446.820062114
15.0e-7 1.0e28 407.814053187
15.0e-7 2.0e28 375.5629398
15.0e-7 3.0e28 361.185770151
15.0e-7 4.0e28 339.4293766
15.0e-7 4.5e28 326.60090625
15.0e-7 5.0e28 313.148294044
15.0e-7 5.5e28 299.49520403
15.0e-7 6.0e28 286.017695101

18.0e-7 0.1e28 1669.72468742
18.0e-7 0.25e28 1078.83514574
18.0e-7 0.5e28 688.722794313
18.0e-7 0.75e28 544.476847868
18.0e-7 1.0e28 482.574947393
18.0e-7 2.0e28 427.616755726
18.0e-7 3.0e28 419.386787773
18.0e-7 4.0e28 408.252991152
18.0e-7 4.5e28 400.410466145
18.0e-7 5.0e28 391.244508382
18.0e-7 5.5e28 381.002073809
18.0e-7 6.0e28 369.938789293

