0.5e-7 0.1e28 853.366963385
0.5e-7 0.25e28 516.219676308
0.5e-7 0.5e28 386.004909532
0.5e-7 0.75e28 367.298357493
0.5e-7 1.0e28 380.31380074

1.0e-7 0.1e28 840.96446499
1.0e-7 0.25e28 460.01456202
1.0e-7 0.5e28 312.129906463
1.0e-7 0.75e28 288.639213762
1.0e-7 1.0e28 297.852862096

2.0e-7 0.1e28 835.446002799
2.0e-7 0.25e28 376.665014338
2.0e-7 0.5e28 197.543385059
2.0e-7 0.75e28 166.381504768
2.0e-7 1.0e28 169.559429111
2.0e-7 2.0e28 261.78344419

3.0e-7 0.1e28 835.343502171
3.0e-7 0.25e28 312.063737017
3.0e-7 0.5e28 122.641528985
3.0e-7 0.75e28 95.6745204841
3.0e-7 1.0e28 96.4736849613
3.0e-7 2.0e28 149.981756158
3.0e-7 3.0e28 251.830284901

4.5e-7 0.1e28 843.160677767
4.5e-7 0.25e28 245.562999382
4.5e-7 0.5e28 107.237524692
4.5e-7 0.75e28 138.061893521
4.5e-7 1.0e28 160.789112392
4.5e-7 2.0e28 128.135697748
4.5e-7 3.0e28 127.486854517
4.5e-7 4.0e28 192.858736288

6.0e-7 0.1e28 887.918388609
6.0e-7 0.25e28 245.47983037
6.0e-7 0.5e28 265.816381739
6.0e-7 0.75e28 459.549550368
6.0e-7 1.0e28 575.126999313
6.0e-7 2.0e28 459.386121171
6.0e-7 3.0e28 237.544245982
6.0e-7 4.0e28 151.792746058
6.0e-7 4.5e28 148.721386289
6.0e-7 5.0e28 164.107128806

7.5e-7 0.1e28 992.255850416
7.5e-7 0.25e28 333.492625007
7.5e-7 0.5e28 626.424690184
7.5e-7 0.75e28 1123.64873501
7.5e-7 1.0e28 1456.45868366
7.5e-7 2.0e28 1415.87288965
7.5e-7 3.0e28 828.926477885
7.5e-7 4.0e28 430.48924381
7.5e-7 4.5e28 313.841141326
7.5e-7 5.0e28 239.330210203
7.5e-7 5.5e28 197.412580479
7.5e-7 6.0e28 180.477749564

9.0e-7 0.1e28 1160.65022765
9.0e-7 0.25e28 503.664101382
9.0e-7 0.5e28 1149.74626953
9.0e-7 0.75e28 2084.44031645
9.0e-7 1.0e28 2786.09704055
9.0e-7 2.0e28 3216.46776987
9.0e-7 3.0e28 2229.40377851
9.0e-7 4.0e28 1319.6505973
9.0e-7 4.5e28 989.302295453
9.0e-7 5.0e28 736.875970017
9.0e-7 5.5e28 549.917466049
9.0e-7 6.0e28 415.93277593

10.5e-7 0.1e28 1381.65964618
10.5e-7 0.25e28 728.867146519
10.5e-7 0.5e28 1747.83278724
10.5e-7 0.75e28 3199.09675522
10.5e-7 1.0e28 4395.34066641
10.5e-7 2.0e28 5865.05492458
10.5e-7 3.0e28 4697.04526102
10.5e-7 4.0e28 3173.50860489
10.5e-7 4.5e28 2525.59619735
10.5e-7 5.0e28 1983.44988738
10.5e-7 5.5e28 1543.83855921
10.5e-7 6.0e28 1195.14755418

12.0e-7 0.1e28 1634.61265421
12.0e-7 0.25e28 976.087717182
12.0e-7 0.5e28 2326.66478366
12.0e-7 0.75e28 4295.86477485
12.0e-7 1.0e28 6044.16490463
12.0e-7 2.0e28 9097.32503652
12.0e-7 3.0e28 8233.45242818
12.0e-7 4.0e28 6241.11949347
12.0e-7 4.5e28 5243.38067361
12.0e-7 5.0e28 4336.22189147
12.0e-7 5.5e28 3543.73360181
12.0e-7 6.0e28 2870.43409418

15.0e-7 0.1e28 2153.5193476
15.0e-7 0.25e28 1437.02447907
15.0e-7 0.5e28 3187.60090234
15.0e-7 0.75e28 5955.3728891
15.0e-7 1.0e28 8691.06398072
15.0e-7 2.0e28 15638.3961328
15.0e-7 3.0e28 17053.8631869
15.0e-7 4.0e28 15541.2424817
15.0e-7 4.5e28 14277.5469568
15.0e-7 5.0e28 12882.0849009
15.0e-7 5.5e28 11451.912904
15.0e-7 6.0e28 10059.402834

18.0e-7 0.1e28 2602.34527252
18.0e-7 0.25e28 1787.1714082
18.0e-7 0.5e28 3577.66641125
18.0e-7 0.75e28 6698.01603521
18.0e-7 1.0e28 10017.0962954
18.0e-7 2.0e28 20268.7862617
18.0e-7 3.0e28 24966.7780535
18.0e-7 4.0e28 25805.9752981
18.0e-7 4.5e28 25274.0654839
18.0e-7 5.0e28 24313.7434394
18.0e-7 5.5e28 23049.4458242
18.0e-7 6.0e28 21582.2318829

