6.0 15739.5020343
6.1847826087 13120.5435241
6.36956521739 10996.1314737
6.55434782609 9262.35322762
6.73913043478 7839.26613183
6.92391304348 6664.82631293
7.10869565217 5690.61111827
7.29347826087 4878.54413347
7.47826086957 4198.50467073
7.66304347826 3626.52579855
7.84782608696 3143.41899909
8.03260869565 2733.74983219
8.21739130435 2385.03289371
8.40217391304 2087.12457729
8.58695652174 1831.73515926
8.77173913043 1612.07158198
8.95652173913 1422.53207442
9.14130434783 1258.48955047
9.32608695652 1116.09621023
9.51086956522 992.14909984
9.69565217391 883.967805041
9.88043478261 789.300021809
10.0652173913 706.251392711
10.25 633.220822258
