6.0 12340.5986716
6.1847826087 11267.2166447
6.36956521739 10314.7978414
6.55434782609 9466.7609884
6.73913043478 8709.2034297
6.92391304348 8030.36267808
7.10869565217 7420.27852974
7.29347826087 6870.46074263
7.47826086957 6373.64799768
7.66304347826 5923.60554763
7.84782608696 5514.9532837
8.03260869565 5143.04245815
8.21739130435 4803.83304774
8.40217391304 4493.81225496
8.58695652174 4209.90292513
8.77173913043 3949.41615345
8.95652173913 3709.98146355
9.14130434783 3489.51910412
9.32608695652 3286.18167557
9.51086956522 3098.34095758
9.69565217391 2924.54968774
9.88043478261 2763.51470151
10.0652173913 2614.08914
10.25 2475.24568058
