6.0 7121.5121596
6.1847826087 6866.95793065
6.36956521739 6628.60306087
6.55434782609 6404.98774887
6.73913043478 6194.82572828
6.92391304348 5996.96866052
7.10869565217 5810.39707955
7.29347826087 5634.19740207
7.47826086957 5467.55239737
7.66304347826 5309.72678725
7.84782608696 5160.05651741
8.03260869565 5017.94342017
8.21739130435 4882.84440029
8.40217391304 4754.26824906
8.58695652174 4631.76505154
8.77173913043 4514.92871356
8.95652173913 4403.38227933
9.14130434783 4296.78884488
9.32608695652 4194.82994467
9.51086956522 4097.2206904
9.69565217391 4003.69862295
9.88043478261 3914.01460764
10.0652173913 3827.94665462
10.25 3745.28645484
