  0.0000000E+00  8.3333773E-29
   15.00000      8.2669544E-29
   30.00000      8.4230095E-29
   45.00000      8.5996311E-29
   60.00000      8.1740921E-29
   75.00000      7.7534617E-29
   90.00000      7.3004156E-29
   105.0000      6.7669258E-29
   120.0000      6.2127906E-29
   135.0000      5.6518027E-29
   150.0000      5.1563542E-29
   165.0000      4.7550964E-29
   180.0000      4.5154764E-29
   195.0000      4.4908010E-29
   210.0000      4.6473484E-29
   225.0000      5.0433774E-29
   240.0000      5.7915632E-29
   255.0000      6.9878769E-29
   270.0000      8.0369490E-29
   285.0000      8.5268719E-29
   300.0000      8.7857734E-29
   315.0000      8.8105198E-29
   330.0000      8.6911928E-29
   345.0000      8.5141956E-29
   360.0000      8.3333773E-29
   360.0000      5.5007466E-29
   375.0000      5.4673004E-29
   390.0000      5.5748173E-29
   405.0000      5.7567406E-29
   420.0000      5.7389282E-29
   435.0000      5.3881592E-29
   450.0000      5.0231575E-29
   465.0000      4.6467228E-29
   480.0000      4.2414493E-29
   495.0000      3.8597691E-29
   510.0000      3.5314080E-29
   525.0000      3.2580054E-29
   540.0000      3.0931235E-29
   555.0000      3.0876548E-29
   570.0000      3.2238608E-29
   585.0000      3.5092189E-29
   600.0000      4.0556353E-29
   615.0000      4.8450078E-29
   630.0000      5.2591586E-29
   645.0000      5.5710695E-29
   660.0000      5.7462214E-29
   675.0000      5.7743809E-29
   690.0000      5.7101163E-29
   705.0000      5.6071380E-29
   720.0000      5.5007466E-29
   720.0000      3.6525641E-29
   735.0000      3.6362168E-29
   750.0000      3.7109625E-29
   765.0000      3.8445365E-29
   780.0000      3.9640634E-29
   795.0000      3.8086962E-29
   810.0000      3.5423738E-29
   825.0000      3.2701385E-29
   840.0000      2.9802412E-29
   855.0000      2.7060375E-29
   870.0000      2.4669128E-29
   885.0000      2.2758988E-29
   900.0000      2.1686177E-29
   915.0000      2.1694894E-29
   930.0000      2.2681650E-29
   945.0000      2.4875266E-29
   960.0000      2.8819790E-29
   975.0000      3.2269588E-29
   990.0000      3.4873716E-29
   1005.000      3.6948728E-29
   1020.000      3.8101136E-29
   1035.000      3.8290394E-29
   1050.000      3.7861463E-29
   1065.000      3.7187760E-29
   1080.000      3.6525641E-29
   1080.000      2.4349441E-29
   1095.000      2.4276777E-29
   1110.000      2.4808256E-29
   1125.000      2.5796845E-29
   1140.000      2.6857009E-29
   1155.000      2.7320959E-29
   1170.000      2.5621085E-29
   1185.000      2.3647744E-29
   1200.000      2.1567496E-29
   1215.000      1.9570421E-29
   1230.000      1.7797257E-29
   1245.000      1.6381843E-29
   1260.000      1.5545095E-29
   1275.000      1.5534530E-29
   1290.000      1.6270957E-29
   1305.000      1.7797592E-29
   1320.000      1.9975964E-29
   1335.000      2.1672231E-29
   1350.000      2.3363194E-29
   1365.000      2.4711703E-29
   1380.000      2.5455260E-29
   1395.000      2.5555453E-29
   1410.000      2.5234250E-29
   1425.000      2.4768159E-29
   1440.000      2.4349441E-29
   1440.000      1.6281387E-29
   1455.000      1.6254509E-29
   1470.000      1.6630956E-29
   1485.000      1.7365287E-29
   1500.000      1.8241178E-29
   1515.000      1.8887097E-29
   1530.000      1.8902947E-29
   1545.000      1.7639514E-29
   1560.000      1.6129913E-29
   1575.000      1.4612495E-29
   1590.000      1.3256495E-29
   1605.000      1.2165583E-29
   1620.000      1.1514261E-29
   1635.000      1.1428316E-29
   1650.000      1.1872361E-29
   1665.000      1.2717424E-29
   1680.000      1.3575284E-29
   1695.000      1.4669092E-29
   1710.000      1.5755285E-29
   1725.000      1.6628281E-29
   1740.000      1.7100130E-29
   1755.000      1.7137939E-29
   1770.000      1.6885854E-29
   1785.000      1.6551863E-29
   1800.000      1.6281387E-29
   1800.000      1.0980188E-29
   1815.000      1.0967253E-29
   1830.000      1.1229860E-29
   1845.000      1.1770197E-29
   1860.000      1.2435982E-29
   1875.000      1.3012422E-29
   1890.000      1.3269733E-29
   1905.000      1.3065837E-29
   1920.000      1.2361959E-29
   1935.000      1.1290301E-29
   1950.000      1.0229757E-29
   1965.000      9.3627700E-30
   1980.000      8.7996958E-30
   1995.000      8.5003732E-30
   2010.000      8.4799380E-30
   2025.000      8.7648861E-30
   2040.000      9.3225707E-30
   2055.000      1.0043641E-29
   2070.000      1.0765046E-29
   2085.000      1.1328311E-29
   2100.000      1.1625441E-29
   2115.000      1.1624002E-29
   2130.000      1.1419950E-29
   2145.000      1.1168185E-29
   2160.000      1.0980188E-29
   2160.000      7.6342449E-30
   2175.000      7.6175434E-30
   2190.000      7.7956859E-30
