5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 3.5 , 3.870283 , 36.9214564492
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 5.0 , 4.773761 , 91.6607340963
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.002 , 7.0 , 6.178061 , 223.242796663
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 3.5 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 5.0 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 3.5 , 0.003 , 7.0 , nan , nan
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 3.5 , 3.048036 , 28.7087994642
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 5.0 , 3.537883 , 25.1188579805
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.002 , 7.0 , 4.531796 , 98.3997392234
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 3.5 , 5.034863 , 121.879907139
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 5.0 , 5.945313 , 215.293367671
5.0e28 , -12.0 , 6.5e-7 , 4.5 , 0.003 , 7.0 , 6.493743 , 310.396959774
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 3.5 , 2.573469 , 145.926494202
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 5.0 , 2.815151 , 54.102830542
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.002 , 7.0 , 3.371572 , 22.767099163
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 3.5 , 3.615957 , 30.2966193178
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 5.0 , 4.169295 , 70.8352051429
5.0e28 , -12.0 , 6.5e-7 , 5.5 , 0.003 , 7.0 , 4.933268 , 170.265205875
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 3.5 , 3.338294 , 23.832282477
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 5.0 , 3.99885 , 43.6554762465
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.002 , 7.0 , 5.210751 , 149.95906962
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 3.5 , 5.776356 , 174.666966504
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 5.0 , 6.826955 , 287.084328873
5.0e28 , -12.0 , 8.0e-7 , 3.5 , 0.003 , 7.0 , 7.012571 , 355.48446301
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 3.5 , 2.740734 , 98.7637001593
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 5.0 , 3.068094 , 30.3061087532
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.002 , 7.0 , 3.810597 , 43.1670331624
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 3.5 , 4.046186 , 49.8842942946
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 5.0 , 4.756927 , 114.742837012
5.0e28 , -12.0 , 8.0e-7 , 4.5 , 0.003 , 7.0 , 5.477207 , 221.527658361
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 3.5 , 2.378924 , 462.086937628
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 5.0 , 2.544796 , 226.444795854
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.002 , 7.0 , 2.935339 , 44.0559387684
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 3.5 , 3.050953 , 37.0036168745
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 5.0 , 3.43053 , 23.0626420035
5.0e28 , -12.0 , 8.0e-7 , 5.5 , 0.003 , 7.0 , 4.100873 , 85.4556274578
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 3.5 , 3.023565 , 46.8947041185
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 5.0 , 3.51143 , 22.9369065167
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.002 , 7.0 , 4.527413 , 94.3595794078
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 3.5 , 4.818254 , 99.8842267671
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 5.0 , 5.741464 , 195.70842169
5.0e28 , -12.0 , 9.5e-7 , 3.5 , 0.003 , 7.0 , 6.207531 , 288.126221718
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 3.5 , 2.554275 , 275.645734331
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 5.0 , 2.790914 , 103.58272603
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.002 , 7.0 , 3.353742 , 22.4867706425
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 3.5 , 3.463462 , 24.0692640879
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 5.0 , 4.006278 , 51.6280920323
5.0e28 , -12.0 , 9.5e-7 , 4.5 , 0.003 , 7.0 , 4.755182 , 150.174441463
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 3.5 , 2.251869 , 964.13520004
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 5.0 , 2.374667 , 570.809161482
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.002 , 7.0 , 2.669634 , 163.303637593
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 3.5 , 2.729945 , 141.727175473
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 5.0 , 3.005737 , 44.5470609532
5.0e28 , -12.0 , 9.5e-7 , 5.5 , 0.003 , 7.0 , 3.558993 , 36.0509232349
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 3.5 , 2.819703 , 117.8714271
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 5.0 , 3.189335 , 32.2717983996
5.0e28 , -12.0 , 11.0e-7 , 3.5 , 0.002 , 7.0 , 4.031728 , 54.0578624107
